nan	0.000000	0.157800	0.236900	0.295200
nan	0.063200	0.221200	0.279500	0.336400
nan	0.073500	0.203600	0.295700	0.354800
nan	nan	0.136000	0.243900	0.285200
nan	0.000000	0.184500	0.240400	0.286700
nan	nan	0.077600	0.236700	0.361500
nan	0.000000	0.200600	0.235300	0.308800
nan	nan	0.194500	0.275400	0.358000
nan	nan	0.143900	0.239400	0.303700
nan	nan	0.097300	0.223300	0.279500
nan	nan	0.177700	0.236600	0.286600
nan	0.052900	0.221900	0.286100	0.333600
nan	0.000000	0.161400	0.223300	0.300700
nan	nan	0.122600	0.260800	0.338200
nan	nan	0.058300	0.226300	0.263200
nan	nan	0.074800	0.234300	0.329100
nan	0.040500	0.181900	0.243900	0.271000
nan	nan	0.143800	0.280800	0.304100
nan	nan	0.077400	0.221700	0.257100
nan	nan	0.095200	0.230300	0.261200
nan	0.000000	0.177500	0.243800	0.338100
nan	0.000000	0.145100	0.234800	0.311600
nan	0.000000	0.190000	0.262800	0.354900
nan	nan	0.099900	0.254500	0.330600
nan	0.052900	0.219400	0.292500	0.346100
nan	nan	0.090600	0.232400	0.290700
nan	0.000000	0.117100	0.218200	0.282200
nan	0.000000	0.222900	0.293600	0.340800
nan	0.040900	0.166500	0.234100	0.286700
nan	0.000000	0.132000	0.268300	0.319400
nan	0.182500	0.276500	0.338700	0.396000
nan	0.064200	0.209700	0.263300	0.294700
nan	nan	0.142000	0.233400	0.300700
nan	0.000000	0.180100	0.234300	0.289300
nan	nan	0.088400	0.209800	0.284300
nan	0.088500	0.224700	0.285800	0.342500
nan	nan	0.193200	0.245400	0.326200
nan	nan	0.131500	0.253500	0.342200
nan	nan	0.203900	0.285300	0.346200
nan	0.000000	0.169500	0.235300	0.285400
nan	nan	0.208500	0.284700	0.352900
nan	nan	0.000000	0.203700	0.314100
nan	0.044200	0.180100	0.254000	0.297500
nan	0.000000	0.145100	0.233200	0.277300
nan	0.000000	0.152500	0.260400	0.300700
nan	0.040500	0.187100	0.277300	0.337300
nan	nan	0.063500	0.251800	0.299900
nan	0.000000	0.198100	0.261800	0.302100
nan	0.000000	0.200200	0.258600	0.351000
nan	nan	0.167800	0.312600	0.358100
nan	0.044400	0.185400	0.274600	0.345000
nan	0.082400	0.231100	0.279700	0.367500
nan	0.000000	0.203700	0.271000	0.439100
nan	nan	0.152000	0.258700	0.370600
nan	nan	0.204900	0.283700	0.355300
nan	nan	0.092800	0.249300	0.290700
nan	nan	0.139100	0.244600	0.347900
nan	nan	0.075100	0.231400	0.304100
nan	0.059500	0.219200	0.282600	0.365700
nan	nan	0.079400	0.219200	0.285200
nan	0.050600	0.230300	0.302600	0.335000
nan	0.000000	0.175000	0.236000	0.312600
nan	0.044400	0.212800	0.283400	0.346000
nan	0.000000	0.118500	0.221200	0.282800
nan	0.044200	0.186300	0.252000	0.298700
nan	nan	0.135700	0.264100	0.324400
nan	0.085800	0.208400	0.261200	0.346200
nan	nan	0.054000	0.216600	0.265500
nan	0.000000	0.128300	0.235400	0.282900
nan	0.000000	0.184300	0.263100	0.388000
nan	nan	0.149000	0.309900	0.332600
nan	0.000000	0.104200	0.226800	0.278800
nan	nan	0.148700	0.275400	0.340900
nan	nan	0.182100	0.249700	0.296400
nan	0.000000	0.167500	0.236000	0.287600
nan	0.069900	0.225400	0.255600	0.323200
nan	nan	0.115300	0.237200	0.309700
nan	nan	0.128300	0.235700	0.294900
nan	nan	0.128600	0.276500	0.336800
nan	nan	0.000000	0.218700	0.265000
nan	nan	0.177500	0.284300	0.351000
nan	nan	0.058000	0.204700	0.281000
nan	nan	0.132600	0.243900	0.312600
nan	nan	nan	0.254600	0.328500
nan	nan	0.078400	0.223700	0.252600
nan	0.076000	0.245900	0.298500	0.347900
nan	0.000000	0.204900	0.251400	0.297200
nan	0.050600	0.194200	0.249400	0.295700
nan	0.000000	0.168400	0.262900	0.348700
nan	0.000000	0.161500	0.257800	0.289300
nan	0.050600	0.224900	0.287500	0.342200
nan	nan	0.163700	0.236900	0.404800
nan	nan	0.141200	0.281200	0.374800
nan	0.000000	0.147100	0.255800	0.293700
nan	nan	0.224200	0.296300	0.410900
nan	nan	0.088900	0.226700	0.278000
nan	nan	0.078000	0.241500	0.298400
nan	nan	0.117400	0.242800	0.285800
nan	nan	0.085000	0.226100	0.263900
nan	0.000000	0.199700	0.253700	0.349600
nan	nan	0.127500	0.228900	0.307700
nan	nan	0.161700	0.259300	0.334000
nan	0.000000	0.174100	0.237800	0.286700
nan	0.076600	0.248200	0.286600	0.341400
nan	0.044200	0.190000	0.243200	0.295200
nan	0.042400	0.203000	0.279100	0.376800
nan	0.000000	0.145700	0.235100	0.294300
nan	0.000000	0.183100	0.260200	0.314200
nan	nan	0.132000	0.252400	0.347900
nan	0.000000	0.218700	0.308600	0.360300
nan	0.000000	0.201700	0.256200	0.332900
nan	0.000000	0.183200	0.299600	0.362500
nan	nan	0.114300	0.261100	0.284700
nan	nan	0.107000	0.226200	0.279500
nan	nan	0.161100	0.241000	0.287000
nan	nan	0.112700	0.256200	0.346100
nan	0.000000	0.186100	0.242300	0.279500
nan	0.000000	0.149700	0.257300	0.311100
nan	0.043300	0.217300	0.284300	0.333300
nan	nan	0.205200	0.328800	0.397900
nan	nan	0.169200	0.262900	0.336800
nan	nan	0.050600	0.244600	0.288000
nan	0.076600	0.216000	0.284100	0.321800
nan	0.059300	0.208900	0.259200	0.287600
nan	nan	0.128600	0.232700	0.282400
nan	nan	0.000000	0.234500	0.305600
nan	0.097900	0.221500	0.285800	0.317800
nan	0.050600	0.206500	0.257500	0.325000
nan	nan	0.134700	0.273700	0.299900
nan	0.000000	0.199400	0.287900	0.362000
nan	0.000000	0.202700	0.284300	0.301200
nan	nan	0.099600	0.244800	0.328800
nan	nan	0.161400	0.237200	0.311300
nan	0.000000	0.207000	0.278600	0.329100
nan	nan	0.201300	0.278600	0.374500
nan	nan	0.142300	0.245000	0.373100
nan	nan	0.000000	0.228000	0.281700
nan	nan	0.105200	0.279100	0.332000
nan	nan	0.144600	0.275100	0.339300
nan	0.000000	0.178700	0.256000	0.369500
nan	0.000000	0.137100	0.242200	0.281700
nan	nan	0.226500	0.293400	0.353100
nan	0.000000	0.160200	0.241700	0.361500
nan	nan	0.117500	0.257300	0.315800
nan	0.040500	0.218800	0.279600	0.314000
nan	0.000000	0.152000	0.277700	0.318300
nan	nan	0.104200	0.274600	0.385300
nan	0.054000	0.212800	0.258900	0.351000
nan	nan	0.092200	0.241000	0.287700
nan	0.000000	0.113600	0.236600	0.299000
nan	nan	0.136600	0.254700	0.351000
nan	0.040900	0.238100	0.295900	0.393200
nan	nan	0.055300	0.190300	0.249400
nan	0.000000	0.185500	0.252100	0.334000
nan	0.082400	0.220600	0.251400	0.361500
nan	nan	0.119200	0.229700	0.264400
nan	0.000000	0.172100	0.238300	0.290000
nan	nan	0.079900	0.245900	0.288200
nan	nan	0.084200	0.256300	0.332100
nan	0.051900	0.216100	0.279600	0.304400
nan	0.000000	0.152600	0.215800	0.272100
nan	nan	0.210500	0.274100	0.328500
nan	nan	0.161800	0.246900	0.319500
nan	0.039600	0.150500	0.239500	0.265500
nan	nan	0.089100	0.234100	0.266400
nan	nan	0.089100	0.251800	0.317900
nan	nan	0.198300	0.261100	0.364800
nan	nan	0.156700	0.228500	0.314200
nan	nan	0.122200	0.232700	0.311300
nan	nan	0.149700	0.259300	0.312400
nan	0.000000	0.125900	0.251800	0.285300
nan	0.044400	0.215300	0.264600	0.293100
nan	nan	0.093900	0.209900	0.296600
nan	0.059400	0.205300	0.249400	0.285200
nan	0.044400	0.226700	0.281700	0.355300
nan	0.000000	0.202800	0.254100	0.296400
nan	nan	0.120900	0.254600	0.280500
nan	0.040900	0.190300	0.243900	0.295200
nan	0.087200	0.222200	0.271100	0.328500
nan	nan	0.202800	0.282800	0.375300
nan	nan	0.157400	0.281200	0.309900
nan	0.000000	0.194600	0.266400	0.404400
nan	0.079300	0.221900	0.287500	0.362000
nan	0.000000	0.149500	0.225300	0.304500
nan	0.000000	0.137400	0.264100	0.297200
nan	nan	0.057500	0.230300	0.296400
nan	0.052900	0.212200	0.258900	0.295500
nan	nan	0.163200	0.223300	0.294700
nan	nan	0.171800	0.240900	0.314200
nan	0.000000	0.174700	0.246000	0.342200
nan	nan	0.222900	0.258600	0.354400
nan	nan	0.131100	0.260800	0.287600
nan	nan	0.039600	0.223000	0.282600
nan	0.044400	0.193800	0.298700	0.346000
nan	nan	0.106200	0.186000	0.247200
nan	nan	0.135800	0.243900	0.300700
nan	0.000000	0.092200	0.230300	0.249200
nan	nan	0.068200	0.250100	0.310400
nan	nan	0.236200	0.288800	0.396700
nan	0.052700	0.225800	0.279800	0.306200
nan	0.000000	0.203800	0.262800	0.354800
nan	nan	0.060500	0.254000	0.287700
nan	nan	0.146700	0.216400	0.294200
nan	0.051600	0.230300	0.303900	0.352900
nan	nan	0.080300	0.219800	0.282800
nan	nan	0.105600	0.297800	0.366200
nan	0.000000	0.191600	0.264400	0.373100
nan	0.000000	0.127000	0.251900	0.281200
nan	0.000000	0.174900	0.252000	0.338700
nan	nan	0.099200	0.253300	0.295500
nan	nan	0.044400	0.224300	0.295700
nan	nan	0.102100	0.257800	0.343100
nan	0.000000	0.166700	0.282800	0.383200
nan	0.050600	0.198900	0.253000	0.308600
nan	nan	0.110400	0.214200	0.304100
nan	0.000000	0.209100	0.281200	0.297200
nan	nan	0.184700	0.279100	0.341400
nan	0.050600	0.186100	0.237200	0.284100
nan	0.044400	0.182800	0.225300	0.252600
nan	0.000000	0.177500	0.218900	0.263600
nan	nan	0.055900	0.268900	0.338800
nan	0.000000	0.161400	0.262600	0.309700
nan	0.082200	0.222200	0.268300	0.332200
nan	nan	0.000000	0.202900	0.292700
nan	nan	0.089100	0.250500	0.329100
nan	nan	0.057000	0.252800	0.288200
nan	0.000000	0.198900	0.279200	0.319400
nan	0.000000	0.099000	0.230900	0.282500
nan	nan	0.167800	0.268300	0.319400
nan	nan	0.151300	0.244800	0.293600
nan	0.000000	0.135700	0.246600	0.305700
nan	0.000000	0.156200	0.266800	0.336800
nan	0.044400	0.199300	0.264400	0.307000
nan	0.000000	0.185200	0.246600	0.304100
nan	nan	0.093400	0.232100	0.295800
nan	0.000000	0.178500	0.235300	0.375400
nan	0.080800	0.203900	0.281800	0.372500
nan	nan	0.128500	0.239500	0.283600
nan	0.000000	0.202100	0.240900	0.291400
nan	nan	0.113400	0.219300	0.292700
nan	nan	0.096400	0.207000	0.252600
nan	0.000000	0.214500	0.259200	0.308900
nan	0.000000	0.126900	0.257300	0.285200
nan	0.000000	0.187000	0.243000	0.288200
nan	0.039600	0.204600	0.282800	0.342200
nan	0.000000	0.182500	0.249400	0.345000
nan	0.000000	0.134100	0.224500	0.287000
nan	nan	0.119200	0.275400	0.302100
nan	nan	0.184600	0.271000	0.338200
nan	0.061300	0.171200	0.261200	0.295200
nan	0.000000	0.122200	0.232700	0.295200
nan	0.000000	0.184800	0.252000	0.285200
nan	nan	0.083400	0.236600	0.268900
nan	0.058000	0.214200	0.277200	0.311300
nan	0.043300	0.202700	0.285000	0.377400
nan	nan	nan	0.102500	0.259600
nan	0.061400	0.222300	0.282200	0.307000
nan	nan	0.147100	0.230900	0.286700
nan	0.000000	0.213300	0.288200	0.362000
nan	nan	0.141300	0.257500	0.293400
nan	0.000000	0.168800	0.240900	0.292500
nan	0.044400	0.224700	0.258700	0.285200
nan	nan	0.044400	0.241500	0.354900
nan	0.051900	0.217500	0.282800	0.372500
nan	nan	0.042400	0.202100	0.286700
nan	0.000000	0.195900	0.255600	0.308000
nan	0.000000	0.206100	0.278900	0.346100
nan	0.000000	0.171200	0.245500	0.290700
nan	0.044400	0.199700	0.246000	0.285800
nan	0.074500	0.177600	0.240000	0.332200
nan	nan	0.000000	0.219400	0.287400
nan	0.081700	0.232700	0.262700	0.304100
nan	nan	0.072200	0.196300	0.260400
nan	nan	0.128500	0.259300	0.334100
nan	nan	nan	0.201400	0.281700
nan	nan	0.192700	0.291400	0.358000
nan	nan	0.164800	0.257300	0.338700
nan	0.000000	0.215000	0.283400	0.351000
nan	0.058000	0.186200	0.254000	0.321300
nan	0.000000	0.116800	0.233100	0.267700
nan	0.000000	0.102900	0.246100	0.268300
nan	nan	0.142000	0.256000	0.311300
nan	nan	0.168300	0.237900	0.306400
nan	0.000000	0.127500	0.241700	0.277300
nan	nan	0.142300	0.243200	0.282800
nan	0.040900	0.205900	0.234100	0.263700
nan	0.000000	0.177700	0.236000	0.287800
nan	0.121000	0.233200	0.342700	0.389900
nan	nan	0.074200	0.233400	0.284100
nan	0.000000	0.184400	0.266600	0.315000
nan	nan	0.200400	0.285800	0.349800
nan	0.000000	0.117500	0.236800	0.272700
nan	0.000000	0.210500	0.251300	0.326400
nan	nan	0.076100	0.225400	0.283500
nan	0.000000	0.188800	0.235900	0.267400
nan	nan	0.073700	0.226600	0.249900
nan	0.000000	0.152000	0.234800	0.284100
nan	nan	0.135700	0.258500	0.362900
nan	0.000000	0.174200	0.279800	0.329100
nan	0.000000	0.096500	0.220300	0.264500
nan	0.059300	0.225600	0.295500	0.353100
nan	0.000000	0.195000	0.254700	0.289900
nan	0.044400	0.222700	0.271700	0.319400
nan	nan	0.126400	0.236900	0.291100
nan	0.000000	0.183400	0.242000	0.296300
nan	nan	0.050600	0.226900	0.289900
nan	nan	0.109600	0.235300	0.300700
nan	nan	nan	0.172800	0.281000
nan	0.000000	0.167000	0.240400	0.306100
nan	nan	0.165500	0.248800	0.389400
nan	0.060100	0.220900	0.282000	0.338800
nan	nan	0.065900	0.218800	0.281200
nan	0.000000	0.201200	0.256200	0.302100
nan	nan	0.082400	0.211500	0.295200
nan	nan	nan	0.184700	0.269900
nan	nan	0.108900	0.232700	0.285200
nan	nan	0.000000	0.212700	0.266400
nan	0.061800	0.190300	0.266800	0.326400
nan	nan	0.197400	0.266800	0.365900
nan	0.000000	0.197500	0.276600	0.357100
nan	nan	0.184800	0.264400	0.355300
nan	nan	0.131900	0.262100	0.293400
nan	nan	0.182000	0.280300	0.338700
nan	nan	0.000000	0.218100	0.279600
nan	0.066700	0.221300	0.284300	0.334100
nan	nan	0.187100	0.247200	0.333300
nan	0.000000	0.166400	0.234400	0.282800
nan	0.052000	0.209100	0.260600	0.319500
nan	nan	0.187400	0.281700	0.361400
nan	0.050600	0.173600	0.237200	0.287000
nan	0.000000	0.203500	0.264400	0.319400
nan	0.118800	0.215400	0.266700	0.328500
nan	0.057300	0.172100	0.234400	0.302000
nan	nan	0.090700	0.251700	0.300700
nan	0.070200	0.187100	0.240100	0.292700
nan	0.000000	0.145300	0.245000	0.285900
nan	nan	0.000000	0.241000	0.333700
nan	nan	0.089800	0.216300	0.242900
nan	nan	0.093100	0.283400	0.335000
nan	0.050600	0.222900	0.265500	0.310400
nan	nan	0.123800	0.272700	0.330400
nan	nan	0.101100	0.233200	0.285300
nan	nan	0.177500	0.238500	0.272700
nan	nan	0.104800	0.223300	0.285300
nan	0.000000	0.177700	0.237800	0.287700
nan	nan	0.231700	0.293400	0.372500
nan	0.050600	0.233800	0.282400	0.380500
nan	0.000000	0.128700	0.255900	0.293100
nan	0.078600	0.192500	0.282400	0.307300
nan	nan	0.092200	0.239000	0.266400
nan	nan	0.043300	0.211600	0.246000
nan	0.087300	0.239300	0.293100	0.365900
nan	nan	0.163000	0.259200	0.338700
nan	0.000000	0.216600	0.264400	0.306400
nan	0.000000	0.160900	0.228400	0.288200
nan	0.000000	0.204900	0.243400	0.328500
nan	nan	0.098300	0.221700	0.290100
nan	0.068000	0.189200	0.237800	0.290200
nan	0.000000	0.165500	0.228300	0.298400
nan	0.000000	0.166400	0.253000	0.332900
nan	0.000000	0.131500	0.238100	0.279600
nan	nan	0.184700	0.271000	0.304500
nan	nan	0.169700	0.263200	0.310400
nan	nan	0.059300	0.253500	0.291100
nan	nan	0.143500	0.230100	0.319000
nan	0.060900	0.192100	0.298700	0.329500
nan	nan	0.135800	0.277400	0.379100
nan	nan	0.130400	0.256300	0.357300
nan	nan	0.088900	0.237800	0.311300
nan	0.000000	0.199500	0.308500	0.362500
nan	nan	0.076100	0.227200	0.284400
nan	0.000000	0.211900	0.282000	0.344300
nan	nan	0.067400	0.230300	0.290200
nan	0.044200	0.244500	0.271700	0.336800
nan	nan	0.188800	0.257300	0.346800
nan	0.000000	0.160200	0.251300	0.287600
nan	nan	0.044400	0.235400	0.282000
nan	0.067600	0.200900	0.276700	0.326400
nan	nan	0.072800	0.258000	0.314300
nan	nan	0.168900	0.290800	0.328500
nan	nan	0.153200	0.241000	0.293400
nan	nan	0.130400	0.273700	0.312400
nan	0.042400	0.201500	0.237800	0.281000
nan	0.074800	0.204100	0.283600	0.340300
nan	0.000000	0.174600	0.215300	0.302100
nan	nan	0.074500	0.208600	0.262800
nan	0.000000	0.160700	0.214300	0.271600
nan	0.000000	0.212600	0.258100	0.308900
nan	nan	0.124900	0.246000	0.294700
nan	0.040900	0.194200	0.258300	0.294200
nan	nan	0.160200	0.255100	0.287700
nan	0.044400	0.224700	0.277300	0.320800
nan	0.000000	0.204100	0.267700	0.349800
nan	nan	0.039600	0.233200	0.283300
nan	0.052000	0.226900	0.299900	0.377600
nan	0.000000	0.201700	0.257500	0.309200
nan	0.044200	0.226500	0.331100	0.398400
nan	nan	0.080800	0.225300	0.266800
nan	0.062200	0.233100	0.293100	0.341400
nan	0.000000	0.219900	0.279800	0.349600
nan	0.000000	0.222300	0.283400	0.334800
nan	0.073700	0.209400	0.257500	0.315800
nan	nan	0.165500	0.222900	0.294900
nan	0.040500	0.212200	0.276500	0.312600
nan	0.039600	0.213900	0.263700	0.328200
nan	nan	0.194300	0.233800	0.284100
nan	0.000000	0.149700	0.225700	0.268000
nan	0.000000	0.132000	0.234300	0.264500
nan	0.042400	0.247400	0.293400	0.366200
nan	0.000000	0.153200	0.220300	0.268900
nan	0.000000	0.168600	0.272200	0.307700
nan	0.000000	0.109200	0.236900	0.285200
nan	0.000000	0.132500	0.211000	0.262800
nan	0.000000	0.171300	0.240100	0.254900
nan	0.000000	0.168700	0.225200	0.327100
nan	nan	0.112100	0.228400	0.286600
nan	nan	0.106400	0.220300	0.242500
nan	nan	0.069200	0.237300	0.285800
nan	0.044200	0.157800	0.235700	0.284100
nan	nan	0.152100	0.281800	0.368400
nan	nan	0.182000	0.264100	0.348900
nan	0.000000	0.199300	0.252300	0.295500
nan	0.101700	0.220500	0.282800	0.329600
nan	0.040900	0.197900	0.255600	0.340300
nan	nan	0.149400	0.284600	0.349600
nan	0.044400	0.187100	0.246100	0.321200
nan	nan	0.077100	0.214200	0.283400
nan	0.000000	0.203000	0.246700	0.309900
nan	0.000000	0.177900	0.271000	0.360400
nan	0.000000	0.159100	0.254700	0.287700
nan	0.000000	0.203700	0.247200	0.298700
nan	0.000000	0.124500	0.227800	0.276600
nan	0.000000	0.163800	0.253700	0.336000
nan	0.000000	0.103800	0.257300	0.332900
nan	nan	0.165500	0.257400	0.309900
nan	nan	0.039600	0.226300	0.288000
nan	0.078800	0.216600	0.297200	0.338700
nan	nan	0.183300	0.239000	0.304500
nan	0.000000	0.128500	0.233500	0.284300
nan	0.066700	0.187100	0.263300	0.309900
nan	nan	0.113100	0.244800	0.369500
nan	nan	0.093800	0.229200	0.291700
nan	nan	0.157800	0.225300	0.255100
nan	0.000000	0.189300	0.274100	0.334000
nan	0.043300	0.183100	0.225300	0.264400
nan	0.000000	0.160900	0.243900	0.284400
nan	0.000000	0.181900	0.238100	0.328200
nan	nan	0.051900	0.223200	0.283300
nan	0.000000	0.184400	0.235700	0.329500
nan	0.054000	0.217400	0.259700	0.288200
nan	0.000000	0.133300	0.259700	0.300700
nan	nan	0.102900	0.216600	0.256900
nan	0.000000	0.190300	0.281200	0.307700
nan	0.000000	0.232000	0.282900	0.351100
nan	0.039600	0.216600	0.263900	0.361300
nan	nan	0.051600	0.248600	0.303900
nan	0.000000	0.168500	0.235100	0.279500
nan	0.102100	0.212300	0.275100	0.316000
nan	0.000000	0.226500	0.276100	0.342400
nan	0.000000	0.148700	0.251800	0.274000
nan	0.085800	0.223300	0.281000	0.324900
nan	nan	0.000000	0.201200	0.266400
nan	0.077000	0.218800	0.277300	0.321300
nan	0.000000	0.102500	0.221200	0.287600
nan	nan	0.174200	0.282200	0.336000
nan	nan	0.198100	0.300300	0.357600
nan	nan	0.000000	0.226200	0.361300
nan	0.000000	0.168500	0.252000	0.296100
nan	nan	0.050600	0.201600	0.247200
nan	0.000000	0.205100	0.262500	0.306200
nan	0.044400	0.209100	0.266800	0.324900
nan	0.102100	0.242300	0.301400	0.354300
nan	0.042400	0.209100	0.277200	0.372700
nan	0.000000	0.184900	0.239300	0.316200
nan	0.044200	0.203700	0.263500	0.294900
nan	nan	0.176700	0.267900	0.314800
nan	0.157800	0.234800	0.295700	0.345900
nan	nan	0.063600	0.226900	0.286800
nan	0.000000	0.168600	0.282200	0.315800
nan	nan	0.103200	0.257900	0.343100
nan	0.051600	0.218700	0.271000	0.304100
nan	0.000000	0.138500	0.243900	0.292800
nan	nan	0.065900	0.229300	0.258900
nan	0.040900	0.203900	0.282200	0.369500
nan	0.000000	0.121400	0.208300	0.260600
nan	0.000000	0.149400	0.287800	0.346000
nan	nan	0.087300	0.235700	0.296300
nan	0.000000	0.154400	0.232700	0.265100
nan	0.000000	0.183200	0.254900	0.399100
nan	nan	0.159900	0.279800	0.324100
nan	0.044400	0.197500	0.246900	0.282800
nan	0.000000	0.158600	0.271100	0.372500
nan	0.000000	0.180100	0.260600	0.288000
nan	0.000000	0.183500	0.251900	0.347900
nan	nan	0.117500	0.277300	0.312400
nan	0.000000	0.161800	0.258100	0.312600
nan	0.000000	0.202200	0.247300	0.346000
nan	0.000000	0.198400	0.263600	0.332100
nan	0.000000	0.187100	0.263700	0.332200
nan	0.060000	0.226900	0.285800	0.354300
nan	0.062300	0.190300	0.247200	0.288200
nan	0.000000	0.165700	0.221900	0.282900
nan	nan	0.083700	0.236100	0.259900
nan	nan	0.171800	0.249400	0.333600
nan	nan	0.123900	0.243900	0.274000
nan	nan	0.065100	0.237900	0.258600
nan	0.069400	0.216600	0.286600	0.302100
nan	0.000000	0.145700	0.273700	0.351400
nan	nan	0.189700	0.263300	0.345000
nan	0.000000	0.171300	0.229200	0.295700
nan	0.000000	0.219900	0.305900	0.383000
nan	0.044400	0.200400	0.247300	0.286700
nan	0.000000	0.153100	0.257400	0.319500
nan	0.055200	0.164900	0.209900	0.259200
nan	nan	0.184600	0.259700	0.354400
nan	0.000000	0.202200	0.266400	0.309100
nan	0.000000	0.197100	0.251400	0.285200
nan	0.000000	0.166400	0.224600	0.317800
nan	0.044400	0.226200	0.285800	0.348900
nan	nan	0.208500	0.278600	0.357700
nan	0.055300	0.202300	0.260300	0.324400
nan	nan	0.173600	0.241600	0.319800
nan	0.000000	0.182500	0.251200	0.327100
nan	0.000000	0.153100	0.283600	0.336000
nan	0.106900	0.228900	0.289200	0.373100
nan	0.000000	0.160300	0.207200	0.263300
nan	0.000000	0.133900	0.255100	0.276100
nan	nan	0.169100	0.252600	0.325900
nan	0.000000	0.204700	0.264100	0.323400
nan	nan	0.119200	0.233200	0.277200
nan	0.044400	0.184500	0.260300	0.321200
nan	nan	0.144400	0.240000	0.296600
nan	0.000000	0.177900	0.251600	0.293600
nan	nan	0.114300	0.234100	0.286700
nan	0.000000	0.184300	0.234800	0.291100
nan	0.000000	0.112100	0.254900	0.291100
nan	nan	0.147300	0.277300	0.347900
nan	0.055900	0.222900	0.275200	0.298500
nan	0.000000	0.189700	0.279600	0.334100
nan	0.000000	0.209400	0.283000	0.304100
nan	0.044200	0.214200	0.259700	0.338100
nan	0.069400	0.240100	0.288800	0.354800
nan	0.068800	0.202200	0.260600	0.311300
nan	nan	0.158500	0.287000	0.328800
nan	nan	0.126900	0.255500	0.360400
nan	0.082400	0.244300	0.329800	0.368600
nan	0.000000	0.201600	0.246900	0.352900
nan	nan	0.154700	0.262100	0.352900
nan	0.054100	0.231300	0.312600	0.379900
nan	0.000000	0.214900	0.255800	0.298500
nan	0.000000	0.160700	0.232000	0.286700
nan	nan	0.044400	0.219200	0.257900
nan	0.051900	0.202200	0.252600	0.271900
nan	nan	0.205900	0.278000	0.354300
nan	0.000000	0.182500	0.243900	0.381500
nan	0.000000	0.151100	0.290200	0.336000
nan	nan	0.151300	0.249000	0.330600
nan	nan	0.095100	0.232000	0.287000
nan	nan	0.065000	0.236800	0.284600
nan	nan	0.057300	0.211400	0.265500
nan	nan	0.114500	0.248200	0.328800
nan	0.000000	0.181900	0.259300	0.295500
nan	0.093100	0.244600	0.312400	0.352900
nan	nan	0.214200	0.284300	0.381600
nan	0.044400	0.190000	0.262200	0.333400
nan	nan	0.200600	0.271100	0.368400
nan	nan	0.163200	0.236800	0.311300
nan	nan	0.189000	0.255100	0.300400
nan	nan	0.126900	0.236000	0.321300
nan	nan	0.085400	0.237300	0.350700
nan	nan	0.117600	0.211200	0.272500
nan	nan	0.073500	0.233900	0.300700
nan	nan	0.128900	0.281800	0.381600
